Date,Y,ft1,ft2,ft3,ft4,ft5,ft6,ft7,ft8,ft9,ft10,ft11,ft12,ft13,ft14,ft15
1962-04-11,0.998724,157248.0,-0.118881119,0.000604282,-0.196593212,0.003319858,-0.000575368,0.005338622,0.067383914,0.001554275,0.031954784,0.204264764,-0.024585137,-0.014318692,0.004009674,-0.001585422
1962-04-12,0.993611,179712.0,0.142857143,-0.001061945,-0.228923569,0.009309758,8.39e-05,-0.029202589,0.021129942,0.011189468,0.040576766,0.210466936,0.004784583,-0.008995184,0.018394008,0.007317254
1962-04-13,1.019175,213408.0,0.1875,0.000707138,0.124603096,0.004879116,0.00740876,0.060679082,0.004645927,0.006688386,0.004672616,0.218782198,-0.004420794,-0.013958577,0.018578537,0.008965741
1962-04-16,1.010654,189696.0,-0.111111111,0.000508757,0.241574708,-0.00634528,0.003160015,-0.00265166,0.069320611,0.012819807,0.052380897,0.202795229,0.000577649,-0.004330633,-0.013623839,0.035000989
1962-04-17,1.012358,179712.0,-0.052631579,4.7e-05,0.342942608,0.01126845,0.000403177,0.028722252,0.010850038,0.00230629,0.012572705,0.227670438,0.013894529,-0.009140527,0.042132372,0.01227963
1962-04-18,1.008949,440544.0,1.451388889,0.00179449,-0.39605324,-0.006254914,0.004179692,-0.009872974,0.004869289,0.013794613,0.01551872,0.226406834,-0.009382893,0.005416528,-0.0252849,0.008194006
1962-04-19,1.010654,127296.0,-0.711048159,0.000144552,-0.21122393,0.005987203,-0.001874608,0.037113646,0.025565744,0.000373001,0.02032314,0.231452167,0.032322284,-0.003914635,0.011831887,-0.024033945
1962-04-23,1.005542,215904.0,0.696078431,0.000318131,0.78877717,-0.005347763,0.003207848,0.015909183,0.07322593,0.001512247,0.048739373,0.263335654,-0.015261407,0.002776968,0.032788768,-0.01108775
1962-04-24,0.998724,278304.0,0.289017341,-0.000943282,0.213753417,-0.008577084,0.001303681,0.004593846,0.008353496,0.011211875,0.014686147,0.263872683,-0.001592946,-0.02539729,0.034758593,-0.011719959
1962-04-25,0.98509,275808.0,-0.00896861,-8.73e-05,0.123895669,0.002484438,0.002072438,-0.024042098,0.000614033,0.037836763,0.02257338,0.266344414,-0.011460523,-0.023583829,-0.037893235,-0.015970454
1962-04-26,0.98509,179712.0,-0.34841629,0.000507109,0.040159158,-0.00269308,-0.00281884,-0.039028961,0.010890179,0.005132518,0.028206603,0.252578461,-0.006546974,-0.030678349,-0.042792107,-0.034662331
1962-04-27,0.968047,267072.0,0.486111111,0.000533804,0.288339125,-0.001856306,-0.007059037,0.01336507,0.044663011,0.010757242,0.001294178,0.222010524,-0.011494591,-0.038326693,0.011451518,0.009397037
1962-04-30,0.93396,345696.0,0.294392523,0.000326735,0.208428272,0.000588558,0.003191558,-0.012750319,0.018639406,0.001381576,0.032615169,0.207413494,-0.018745497,0.013714122,0.001989629,-0.018399241
1962-05-01,0.956116,398112.0,0.151624549,0.000414557,-0.815882663,-0.002209559,-0.000913679,0.02850732,0.000128115,0.05525492,0.034590045,0.208479171,0.007254737,-0.021590137,0.030000871,0.003444324
1962-05-02,0.964638,363168.0,-0.087774295,-0.001154524,-0.008562509,0.002119124,0.000200823,-0.017384304,0.01139339,0.000329332,0.017772518,0.219156542,-0.000757542,0.027059339,-0.002929433,0.00016756
1962-05-03,0.98168,389376.0,0.072164948,-0.000988956,-0.100207699,0.0021463,-0.004027894,0.007620718,0.032041954,0.010423635,0.001658637,0.254166175,-0.014865032,-0.021504567,0.009062571,-0.001559066
1962-05-04,0.978272,247104.0,-0.365384615,-0.000355725,-0.130914656,0.005649302,-0.003845958,-0.031733628,0.007551903,0.033385114,0.032857454,0.230504467,0.005872827,0.024167508,0.021130491,0.006515816
1962-05-07,0.968047,260832.0,0.055555556,-0.00063325,0.36202822,-0.0008469,0.002985184,0.003222908,0.002474139,0.024369143,0.038854099,0.231449554,-0.010032777,-0.023339856,-0.022156572,0.003339046
1962-05-08,0.966341,193440.0,-0.258373206,-0.000878319,-0.154756249,0.001195652,0.002113907,0.009873921,0.00701688,0.011488126,0.027192535,0.238391428,-0.008473622,0.009170705,-0.017023044,0.027781451
1962-05-09,0.964638,273312.0,0.412903226,0.000177093,-0.374482643,-0.007311594,-0.001999821,-0.021298768,0.000796685,0.007080736,0.059418534,0.248172959,-0.004669836,0.006557847,-4.51e-05,-0.013460551
1962-05-10,0.956116,330720.0,0.210045662,0.002321031,0.052517689,0.005022886,-0.000884956,-0.013766681,0.028564039,0.008730785,0.013768765,0.242666267,0.012466372,-0.008632643,-0.00751719,0.039077109
1962-05-11,0.944186,484224.0,0.464150943,-0.000234527,0.280995783,0.008396902,0.001673096,0.019923013,0.025591936,0.022579483,0.011196867,0.224465819,-0.030383642,-0.004321817,0.008140944,0.034335788
1962-05-14,0.959525,378144.0,-0.219072165,-0.000251989,0.114848485,-0.004314569,-0.000287031,0.030187085,0.013048892,0.011433549,0.003906368,0.250816282,0.009260245,-0.018121781,-0.007803774,0.021307872
1962-05-15,0.964638,328224.0,-0.132013201,0.000856885,-0.079189237,-0.001661999,0.001606556,0.051777659,0.005219968,0.020529459,0.030446004,0.276277432,0.015958433,-0.008774464,-0.062274668,-0.000820636
1962-05-16,0.966341,217152.0,-0.338403042,0.00035057,-0.158697377,-0.000318621,-0.002375841,-0.003189336,0.027130563,0.007332341,0.001714201,0.27331394,0.03588121,-0.02162227,-0.013571399,0.03423554
1962-05-17,0.966341,101088.0,-0.534482759,-0.001027951,0.040970069,-0.000333621,-0.004014005,-0.013641907,0.016663769,0.016026487,0.00913191,0.266495288,0.029108248,0.021089236,0.019930525,0.003545951
1962-05-18,0.979976,234624.0,1.320987654,0.00019712,0.218539781,-0.000776746,0.002380426,-0.007179443,0.00118081,0.005805347,0.010264244,0.283609747,-0.000312871,0.002164177,-0.007517463,0.004630733
1962-05-21,0.971455,173472.0,-0.260638298,-0.00016885,-0.025320252,0.000738744,0.001396246,0.001086866,0.002884974,0.024722885,0.007280684,0.280838852,0.030566699,-0.004382046,-0.007098244,-0.014056272
1962-05-22,0.947594,210912.0,0.215827338,-0.000195358,0.115910122,-0.001219432,-0.000508118,0.013697959,0.029452543,0.003081674,0.004744204,0.291604719,0.022425073,0.008244802,0.001800739,-0.003510529
1962-05-23,0.928847,275808.0,0.307692308,0.001458558,0.321605598,-0.004445338,0.001255432,-0.016897122,0.013439231,0.006703085,0.058428883,0.262931817,0.026589489,0.003806425,0.01307945,-0.007492393
1962-05-24,0.916917,355680.0,0.28959276,-0.001507511,0.008948733,-0.003435083,-0.001321313,0.017572549,0.013378269,0.032463435,0.003047042,0.270582405,-0.014960015,-0.014091055,-0.028455855,0.025505388
1962-05-25,0.89817,318240.0,-0.105263158,-0.001030478,0.175381956,0.003671726,-0.002018845,0.001711715,0.013044107,0.022599839,0.00233131,0.306785609,0.023873911,-0.025939514,0.00790245,-0.009834421
1962-05-28,0.852154,529152.0,0.662745098,-7.14e-05,-0.119127336,0.002281213,0.007966559,-0.008914167,0.007995936,0.0106004,0.001076551,0.303349478,0.042147121,0.00251478,0.025284164,0.006751773
1962-05-29,0.887944,974688.0,0.841981132,-0.001357577,-0.009197866,0.009264619,-0.006564206,0.032944487,0.013186603,0.037837106,0.027040141,0.306440641,0.033196979,0.017758959,-0.001174054,-0.003060293
1962-05-31,0.896466,542880.0,-0.443021767,-0.001748875,0.011760483,0.000612724,0.000998955,-0.01681856,0.014383821,0.005935892,0.010509879,0.308184538,-0.068274289,-0.000401194,0.016424345,-0.024234117
1962-06-01,0.899874,341952.0,-0.370114943,-0.000805766,0.195446008,-0.007373501,-0.003961075,-0.039787801,0.006063403,0.003722712,0.002732834,0.308789379,0.028277559,0.010239639,-0.00516311,-0.023255755
1962-06-04,0.858971,252096.0,-0.262773723,0.001810417,0.298766448,0.014318809,-0.003314161,0.019341308,0.005088203,0.013589396,0.037584125,0.317363849,-0.002314708,-0.040346027,0.033210357,0.005100955
1962-06-05,0.864084,396864.0,0.574257426,0.000163146,0.236964379,0.00027486,0.002899851,-0.021288737,0.026958015,0.012395887,0.003295815,0.316513782,-0.002374491,-0.012366474,0.008373379,0.003149268
1962-06-06,0.87431,274560.0,-0.308176101,-0.000693833,0.122046693,-0.007976229,-0.00168716,0.023859903,0.022707369,0.002586894,0.00723818,0.32049522,-0.022382941,0.008492127,0.002502375,-0.010507388
1962-06-07,0.877718,132288.0,-0.518181818,0.000185974,0.011739135,-0.003845315,0.001435435,-0.005223241,0.012949043,0.005037624,0.002081727,0.339336809,-0.007800815,0.02575025,0.009994885,0.004247199
1962-06-08,0.886239,167232.0,0.264150943,0.002143595,-0.633390194,-0.002874357,-0.000243391,0.032910861,0.011967008,0.022418646,0.003998933,0.310059476,-0.021712938,0.002745015,0.024734763,-0.007352723
1962-06-11,0.884535,147264.0,-0.119402985,-0.000753907,-0.096849768,0.005837024,0.001057198,-0.004086912,0.000132968,0.016184339,0.025430134,0.290539392,-0.001244345,-0.004193167,-0.013096344,-0.034513882
1962-06-12,0.843314,341952.0,1.322033898,-0.000540339,-0.09955766,0.007980774,0.00230642,-0.015002635,0.021030616,0.001912535,0.00899957,0.306325973,0.001848404,0.000905516,-0.052716888,-0.003581907
1962-06-13,0.841597,346944.0,0.01459854,0.000247858,0.059090035,-7.8e-05,0.001177589,0.001620546,0.010037063,0.002149767,0.013722344,0.298494217,0.01482827,-0.015393445,-0.006105801,0.00473215
1962-06-14,0.836444,72384.0,-0.791366906,0.000450636,0.11225734,0.005469861,-0.002519143,0.057668821,0.004215315,0.018010262,0.016435117,0.282242906,-0.027987539,-0.001328541,-0.003257139,0.014482147
1962-06-15,0.862207,438048.0,0.0533904895645183,0.000492372,-0.008704928,-0.000298645,0.00054318,-0.000129102,0.035346777,0.005410211,0.01090649,0.268563822,-0.018002277,-0.003213063,0.008400088,0.004245538
1962-06-18,0.848467,280800.0,-0.358974359,-0.000138946,-0.354138027,0.00199701,0.003969368,-0.019710823,0.064423273,0.029594416,0.096221372,0.272118331,0.012234069,-0.002290512,-0.006463046,0.015879867
1962-06-19,0.843314,159744.0,-0.431111111,0.000718785,0.122146353,0.003771993,-0.002319497,-0.004753919,0.003642037,0.006510664,0.035080225,0.269684006,0.013636352,-0.014045885,0.007779947,-0.003614309
1962-06-20,0.824421,307008.0,0.921875,0.000151534,0.038048026,-0.005317477,0.001826177,0.008690545,0.007202985,0.025357865,0.000266257,0.260062403,-0.012138842,-0.007136847,0.002906865,0.004456668
1962-06-21,0.796941,380640.0,0.239837398,1.3e-06,0.045480395,0.007256262,0.001484525,-0.006691134,0.009204467,0.006445212,0.014583429,0.238623715,-0.005499768,-0.000618413,-0.023131647,0.006385755
1962-06-22,0.76259,415584.0,0.091803279,-0.001178726,0.456107636,0.009448954,0.000877724,0.01263077,0.022948526,0.011385353,0.030432778,0.251661817,-0.054954972,-0.01986633,0.02511814,-0.014179267
1962-06-25,0.769459,577824.0,0.39039039,-0.000570342,-0.332431302,-0.000663658,0.001937995,-0.005472067,0.035825789,0.034889638,0.002717338,0.270508119,0.003598001,0.028300019,-0.027925763,0.003967839
1962-06-26,0.76259,423072.0,-0.267818575,0.001160811,0.431153637,-0.00188482,0.000688472,-0.007035431,0.028545325,0.00773656,0.033525346,0.253724222,0.021062465,0.017479986,0.002343964,0.012323791
1962-06-27,0.774612,222144.0,-0.474926254,-0.000248022,0.462148882,0.003079565,0.003296508,-0.00580999,0.004666077,0.002500437,0.068032851,0.24357297,0.029139782,0.023746921,0.006847274,0.010160725
1962-06-28,0.807246,328224.0,0.47752809,0.000538464,-0.164257288,-0.00443702,-0.00037826,0.003175763,0.001284415,0.003320434,0.011367329,0.244592277,-0.011803929,0.0031791,0.010203328,-0.013742942
1962-06-29,0.817551,274560.0,-0.163498099,-0.000128555,-0.13886508,-0.00714402,-0.000486238,-0.00086604,0.013649906,0.028886893,0.019465613,0.231366158,0.028732731,-0.022411581,0.002280557,0.019113095
1962-07-02,0.863924,247104.0,-0.1,-9.02e-05,0.011094429,-0.006294705,-0.001435897,-0.015906255,0.007457253,0.034348914,0.004648979,0.222757249,0.006433196,0.006189519,0.00604775,0.007272229
1962-07-03,0.863924,398112.0,0.611111111,0.000394168,0.005166043,-0.001851314,0.004354134,-0.020911607,0.012728057,0.017328156,0.030116483,0.252537974,-0.026501569,-0.006427895,0.005702183,0.008718798
1962-07-05,0.882817,219648.0,-0.448275862,-9.95e-05,-0.02194342,-0.001404598,0.002090892,0.018694946,0.002380226,0.011668483,0.003131352,0.243219076,0.020616258,-0.02570764,0.000891007,0.015693026
1962-07-06,0.863924,194688.0,-0.113636364,0.002829876,0.098399149,0.004024361,0.005101817,0.010110885,0.015956701,0.028833297,0.144834723,0.248810902,-0.021339991,0.010268402,-0.010219564,0.003131916
1962-07-09,0.870795,217152.0,0.115384615,-0.000104269,0.298274284,-0.000560884,-0.000446587,-0.027003544,0.014174668,0.035868083,0.010076654,0.260439036,0.035537714,-0.016531698,-0.020998036,-0.024290993
1962-07-10,0.87423,366912.0,0.689655172,0.00135818,-0.193606566,-1.01e-05,-0.002125863,-0.010445465,0.027317087,0.002177962,0.006609302,0.265649308,0.017239967,-0.001485177,-0.009015593,0.002339696
1962-07-11,0.879382,180960.0,-0.506802721,0.001679783,-0.034131197,0.012475042,0.001441979,-0.016134372,0.012787355,0.006510911,0.007797278,0.29512641,-0.001498099,0.01304286,-0.028750261,-0.021218874
1962-07-12,0.891405,305760.0,0.689655172,-0.000583702,-0.350139885,-0.000809604,-0.002230222,0.0425456,0.047887213,0.059880754,0.000930848,0.310059568,0.032741618,0.030535355,-0.00859938,-0.013811303
1962-07-13,0.884535,242112.0,-0.208163265,-0.000381681,0.201270821,0.003402425,-0.000338773,0.005470553,0.00860881,0.036203346,0.001546893,0.330680361,0.011005719,0.010826094,-0.066999378,0.021795673
1962-07-16,0.882817,123552.0,-0.489690722,0.000571031,0.029640459,-0.002537641,0.000613807,0.001385336,0.00119864,0.012468989,0.009396312,0.327693061,-0.00602285,0.020771208,0.021060392,-0.020730446
1962-07-17,0.857055,163488.0,0.323232323,-0.001165467,0.254396536,0.0093777,0.001491354,0.004696264,0.006762623,0.095070407,0.062410463,0.333857242,-0.004098511,0.005942634,0.008595295,-0.037893086
1962-07-18,0.845032,194688.0,0.190839695,0.00059002,0.090119239,0.006227352,2.04e-05,0.036139781,0.009826431,0.029451729,0.003609969,0.308792057,-0.036910962,-0.023384791,-0.015637066,-0.021831005
1962-07-19,0.858772,188448.0,-0.032051282,-0.001590311,-0.022147162,0.004497978,-4.3e-05,0.004757059,0.00249262,0.034711547,0.000220476,0.308871757,-0.025276984,-0.051489198,-0.009776287,0.021730334
1962-07-20,0.862207,126048.0,-0.331125828,8.37e-05,-0.448104811,-0.003468299,-0.001596366,0.005781564,0.015322383,0.000125966,0.001640428,0.325205852,0.003684624,-0.00440259,0.026390441,-0.01435297
1962-07-23,0.87423,121056.0,-0.03960396,-0.002286523,0.201328682,0.005341995,-0.001096738,0.004889886,0.004093345,0.004724675,0.017314273,0.323658614,-0.028527465,0.008063303,0.018443125,-0.001850296
1962-07-24,0.862207,123552.0,0.020618557,0.0001554,-0.706122755,0.001643027,0.000169718,0.040411689,0.016127397,0.014998547,0.006907867,0.344337501,0.021032002,0.022034336,0.010287374,0.000762384
1962-07-25,0.858772,114816.0,-0.070707071,-0.002194389,-0.373635396,0.004397295,-0.00449878,0.004511115,0.069669675,0.008009318,0.012480928,0.333817284,0.015917201,-0.009257507,-0.006815107,0.019165847
1962-07-26,0.875948,156000.0,0.358695652,-0.000437068,-0.161946308,0.003778295,-0.005555704,0.035327853,0.001907406,0.045769534,0.029622884,0.298376433,-0.000891441,0.024263774,0.024212096,-0.00711368
1962-07-27,0.87423,182208.0,0.168,0.000825861,-0.091448671,-0.001473726,0.000675165,0.03111863,0.003285214,0.010154877,0.005315426,0.291820202,-0.011220946,-0.016741531,-0.022318015,0.027827181
1962-07-30,0.889688,132288.0,-0.273972603,0.000773842,0.006697587,0.001924106,0.003196876,-0.009066187,0.002746566,0.003891163,0.006501557,0.286690995,-0.017177117,0.012613044,-0.008000017,-0.002481032
1962-07-31,0.912016,358176.0,0.0533904895645183,-0.000683248,-0.414846447,0.006128823,-0.001381765,0.02657661,0.001932493,0.029723865,0.01175058,0.293310144,0.004587433,-0.015903075,-0.006476784,-0.021506801
1962-08-01,0.906863,178464.0,-0.50174216,0.001040422,0.014905813,-0.004965887,0.004158848,-0.00214491,0.012613435,0.018948225,0.026676626,0.289695057,0.022598761,0.006706759,-0.038563406,0.001478662
1962-08-02,0.913733,147264.0,-0.174825175,5.76e-05,-0.309500412,0.002375054,-0.000840302,0.036890347,0.013806857,0.012104063,0.015643851,0.252750566,-0.02414553,0.007311023,-0.023772911,0.004303721
1962-08-03,0.920604,192192.0,0.305084746,-0.000480266,-0.194418209,-0.002684661,-0.001319795,-0.010497769,0.01088959,0.061379045,0.002352592,0.243886764,0.014624933,0.044656585,0.043120355,-0.047255603
1962-08-06,0.903428,192192.0,0.0,0.001135091,0.153971332,0.00079625,-0.000425226,-0.012185555,0.026807027,0.019816684,0.018325051,0.245104361,-0.006261045,0.010600813,-0.000545991,0.000718194
1962-08-07,0.901711,199680.0,0.038961039,-0.001807783,-0.135970326,0.001733598,0.005744591,-0.015955932,0.024311786,0.00467178,0.004101132,0.240182805,-0.003614564,0.004404919,0.004981986,0.007348723
1962-08-08,0.901711,129792.0,-0.35,0.000510613,0.148077236,0.005002202,0.005154435,0.000346469,0.011546346,0.004615263,0.012174076,0.257099105,0.002487924,-0.001733709,-0.013811069,0.005583634
1962-08-09,0.903428,148512.0,0.144230769,0.000603528,0.348476461,0.000994402,0.00265268,-0.007186974,0.006860079,0.000176819,0.011469878,0.258457388,-0.023207619,0.023737137,0.005593874,0.004599885
1962-08-10,0.912016,193440.0,0.302521008,0.002485191,-0.062120882,-0.003767466,-0.006722771,-0.00406929,0.004485038,0.006976542,0.003258901,0.259422624,0.040275116,-0.009928585,-0.040653746,0.019250946
1962-08-13,0.903428,152256.0,-0.212903226,-0.00052508,-0.152077456,0.007707257,0.000241642,-0.002241215,0.002904459,0.042371031,0.00476397,0.260876514,-0.03183567,-0.009793345,0.029846845,0.019703168
1962-08-14,0.927474,272064.0,0.786885246,-0.001192632,0.713274386,0.005018222,0.004042432,0.036225269,0.001304254,0.007419602,0.012782238,0.250761284,-0.002427313,0.021179121,-0.006183667,-0.026640467
1962-08-15,0.924039,188448.0,-0.30733945,-0.000180124,0.53636397,0.000859808,-0.004137427,0.012845675,0.001096648,0.002421781,0.000756659,0.263412619,0.00748647,-0.012254967,0.007602253,0.002851267
1962-08-16,0.927474,169728.0,-0.099337748,0.000136753,0.028464966,0.000768451,-0.002591225,-0.024489431,0.014281334,0.034459528,0.011045521,0.253406131,0.004737651,0.006605606,-0.013036159,-0.022515777
1962-08-17,0.936061,182208.0,0.073529412,4.09e-05,0.183714351,-0.004007114,0.000181219,-0.012089336,0.038601522,0.011436021,0.002384723,0.240180955,-0.002801942,0.023168227,0.021191815,0.026431288
1962-08-20,0.934344,193440.0,0.061643836,-6e-06,0.403542271,0.001753095,-0.00205209,-0.017108054,0.000722027,0.044102181,0.006107755,0.229631703,-0.028433664,0.013200625,0.007078179,-0.027625538
1962-08-21,0.934344,146016.0,-0.24516129,0.000841981,0.13695462,-0.003917823,-0.001297986,-0.02700651,0.008960641,0.02702038,0.025993478,0.265625153,-0.019499258,0.003755425,0.001171958,1.55e-05
1962-08-22,0.954954,185952.0,0.273504274,0.001620054,-0.44964278,-0.00591457,0.00426162,-0.061209125,0.002036761,0.021351023,0.012969932,0.272376916,0.027659229,-0.006543297,0.028950978,-0.026578252
1962-08-23,0.95152,180960.0,-0.026845638,0.001031611,0.450794785,-0.002844698,0.002597139,-0.016839487,0.004975626,0.017941132,0.003124127,0.241412024,0.020357982,-0.007909727,-0.031304187,-0.044494139
1962-08-24,0.934344,255840.0,0.413793103,-0.001136462,0.004474401,-0.00175867,0.000878659,-0.004565663,0.044926934,0.011309783,0.004419518,0.242313834,0.012540565,0.013491445,0.004730934,0.001250118
1962-08-27,0.922322,157248.0,-0.385365854,0.00127155,0.175010595,0.001731336,9.32e-05,0.013744103,0.010397673,0.01496061,0.022585908,0.236721121,0.010388206,-0.002149394,-0.012075968,-0.00189598
1962-08-28,0.929192,204672.0,0.301587302,-0.001786743,-0.429546097,0.008778979,0.003003371,0.009972201,0.010174507,0.010974933,0.003601663,0.212062092,-0.008878161,0.010707177,-0.019934305,-0.028486472
1962-08-29,0.927474,129792.0,-0.365853659,-0.00093427,-0.139632473,0.006694583,-0.001001986,-0.016003943,0.004138299,0.034879626,0.018965473,0.204002375,0.013881341,0.013279125,-0.039180011,-0.018934815
1962-08-30,0.930908,154752.0,0.192307692,-0.00100508,0.28048735,-0.001841659,0.002712078,0.017562371,0.012896509,0.042824077,0.001998859,0.213368253,0.022247494,0.013542461,-0.0167498,-0.008747249
1962-08-31,0.941214,102336.0,-0.338709677,0.000743462,-0.408392172,-0.004773561,-0.003192593,0.031263623,0.076306332,0.0212094,0.021476236,0.252071267,-0.038264768,-0.012267323,-0.006865758,0.019498733
1962-09-04,0.915451,131040.0,0.280487805,-6.03e-06,-0.375386527,0.000672518,-0.005049401,-0.012918972,0.000332164,0.03988848,0.002132261,0.25451017,0.010035492,-0.012352536,0.013242111,0.024583871
1962-09-05,0.898275,212160.0,0.619047619,0.000702535,-0.131812629,0.006484123,0.001209375,0.029627891,0.020094591,0.037398174,0.006467913,0.26349731,0.004751154,-0.008554162,-0.016487525,-0.018833851
1962-09-06,0.898275,233376.0,0.1,-0.000287742,0.197978363,-0.000619408,-0.000109834,0.0017981,0.004612463,0.012682736,0.011415669,0.257949413,0.017149504,0.006584115,-0.000784888,-0.03343946
1962-09-07,0.917169,213408.0,-0.085561497,0.000541478,0.118328489,-0.003870976,0.0009251,0.073252795,0.009604934,0.008525735,0.000132884,0.262236651,-0.036772873,-0.030212337,0.008748563,0.018361564
1962-09-10,0.929192,126048.0,-0.409356725,0.00065016,0.111929539,-0.002037478,0.000168142,0.027046597,0.020926604,0.039498083,0.012338789,0.277216286,-0.018953578,0.045166656,-0.004612873,-0.00345567
1962-09-11,0.918886,165984.0,0.316831683,0.000454236,0.353593578,-0.005168671,0.00649966,0.004904695,0.014256364,0.021456047,0.014525815,0.294540953,-0.023019636,-0.013604439,0.005548611,0.012933937
1962-09-12,0.929192,76128.0,-0.541353383,0.000376148,-0.118289908,-0.006652177,0.002423343,-0.005953996,0.005254772,0.014599336,0.020390784,0.298503013,-0.000204904,0.011732383,-0.010870113,-0.018782399
1962-09-13,0.920604,218400.0,0.0533904895645183,0.001887952,-0.575106329,-0.007755767,-0.000243766,-0.000519922,0.011248057,0.027746965,0.014341476,0.264094096,0.009857798,-0.009549228,-0.016621099,0.019254594
1962-09-14,0.929192,98592.0,-0.548571429,-0.000574221,-0.257596661,-0.001028395,-0.009379945,-0.02625269,8.77e-05,0.053359037,0.003990798,0.291703926,0.003865463,0.011092603,-0.032200554,0.009673286
1962-09-17,0.936061,102336.0,0.037974684,0.000786156,-0.016658273,-0.002264762,0.00229105,-0.010729483,0.00055693,0.010753257,0.003213518,0.285958621,0.004548838,0.012625349,0.039388094,0.02600608
1962-09-18,0.941252,185952.0,0.817073171,0.000379813,-0.339093993,0.001350771,-0.006623511,0.011618803,0.025850532,0.018567853,0.026527447,0.285401781,0.052318118,0.013114805,-0.05086452,0.004113359
1962-09-19,0.939522,170976.0,-0.080536913,0.001380115,-0.406314443,0.007625357,-0.002894224,-0.008557004,0.014160111,0.009654325,0.017075978,0.30904216,0.053368386,0.000431941,-0.005671131,-0.019642638
1962-09-20,0.92568,151008.0,-0.116788321,-0.000934234,-0.291717076,-0.00032913,0.003194246,-0.002143406,0.025569532,0.000940921,0.001378226,0.308059503,0.021531754,0.011275684,0.015169201,0.006644332
1962-09-21,0.906647,227136.0,0.504132231,-0.000105807,-0.293907251,0.006169369,0.004657587,0.013011459,0.004956181,0.009949813,0.002512483,0.269168847,-0.042916203,0.0087412,-0.002006322,0.001879841
1962-09-24,0.896266,259584.0,0.142857143,0.00022798,0.130580255,0.004526192,-0.002027537,0.041712148,0.010233794,0.003191422,0.015642416,0.279562762,-0.00097927,-0.001043674,-0.01939984,0.0038429
1962-09-25,0.899727,223392.0,-0.139423077,0.000272969,0.343562061,0.000817867,0.002131702,-0.003770413,0.0074302,0.003767269,0.003440355,0.303168527,-0.028588396,-0.006019353,-0.015659746,0.004186588
1962-09-26,0.878963,205920.0,-0.078212291,-0.001088481,0.396166942,0.001834006,-0.001530756,-0.011337388,0.032783081,0.001783932,0.010672396,0.296935298,-0.013370168,-0.039010501,9.25e-05,0.01308079
1962-09-27,0.861661,193440.0,-0.060606061,-0.001573212,-1.167350788,-0.003286991,0.005290133,0.000961444,0.020029965,0.006148845,0.000822489,0.285029569,-0.014040522,-0.033863489,0.036412017,0.015928314
1962-09-28,0.884154,218400.0,0.129032258,-0.00047204,0.364801626,0.006036706,0.000666112,0.024409507,0.016496063,0.074527445,0.002705871,0.263101086,-0.019054214,0.01985541,-0.02105755,0.039715395
1962-10-01,0.880693,148512.0,-0.32,-0.000418899,-0.120076886,0.002508006,1.87e-05,0.005636796,0.04555398,0.010194855,0.027059912,0.266586946,-0.050978861,-0.03410155,-0.011922947,0.010181192
1962-10-02,0.897996,108576.0,-0.268907563,0.001672958,-0.408493345,0.009322158,0.004355601,-0.004687228,0.020154854,0.040552137,0.007798724,0.275848318,-0.008378433,-0.039750187,-0.017468933,-0.004192048
1962-10-03,0.892805,137280.0,0.264367816,-0.000615533,-0.239748985,-0.005620457,0.003596164,0.031849475,0.001378088,0.000157027,0.007848867,0.273941974,-0.031027532,0.005087008,-0.014402716,-0.004330096
1962-10-04,0.913568,205920.0,0.5,-0.000575916,0.190376985,-2.83e-05,-0.007028908,-0.024787901,0.006632984,0.02283826,0.068588778,0.264164621,-0.001609591,-0.050024932,0.017396021,-0.013446012
1962-10-05,0.929141,158496.0,-0.23030303,3.41e-05,-0.173841677,0.00407616,-0.003406982,-0.002418286,0.012170729,0.012400445,0.00778093,0.289520609,0.019119303,0.022684187,0.011761304,-0.008003116
1962-10-08,0.934331,160992.0,0.015748031,-0.001293898,-0.391365067,0.00019688,-0.005302287,0.007764166,0.005166803,0.007280153,0.031921905,0.294308297,0.004208807,-0.008560449,0.030984377,-0.005198352
1962-10-09,0.937792,149760.0,-0.069767442,0.001728255,-0.062298701,0.008593162,-0.000454616,0.028912865,0.001925904,0.023986894,0.001130023,0.327265177,0.019920751,-0.009307158,-0.001800081,0.026613677
1962-10-10,0.92568,132288.0,-0.116666667,0.000652865,-0.112760832,-0.001349539,-0.002602024,0.021318516,0.009809157,0.011542775,0.004180825,0.323065136,-0.001034384,-0.006800682,-0.012086412,0.010773863
1962-10-11,0.915299,168480.0,0.273584906,-0.001122043,0.03146537,-0.004830454,-0.0037733,0.017700752,0.001211132,0.004222121,0.000874939,0.309844671,0.019537158,-0.025995463,-0.01114881,-0.022659333
1962-10-12,0.911837,83616.0,-0.503703704,-0.000259808,0.248709494,-0.00604371,-0.000369969,0.013133032,0.024908207,0.002593607,0.034477985,0.313556204,0.026258409,0.011585941,-0.014581464,-0.031311274
1962-10-15,0.930871,141024.0,0.686567164,0.000939578,-0.061860545,-0.002190818,0.003419963,-0.003458984,0.016462942,0.003319064,0.00915454,0.293676074,-0.001376989,-0.003582081,0.023818943,0.009337546
1962-10-16,0.930871,158496.0,0.123893805,-0.000685886,-0.240540627,0.00201641,0.001081623,-0.006759449,0.042367585,0.021736933,0.010685654,0.294524908,0.01443301,0.003908226,-0.001337739,-0.003529991
